Citing,Cited,Year,Weight,Citing Title,Cited Title,Citing Word Count,Cited Word Count,Citing/Word Counts,Cited/Word Counts,Citing Group,Cited Group
12,1,2011,83,Banks and Banking,General Provisions,1785224,14562,4.649276505357311e-05,0.0056997665155885,Economy,Government Structure
12,42,2011,628,Banks and Banking,The Public Health and Welfare,1785224,7481334,0.0003517765837788,8.394224880215213e-05,Economy,Society
12,15,2011,498,Banks and Banking,Commerce and Trade,1785224,1891691,0.0002789565903214,0.0002632565255107,Economy,Economy
15,5,2011,820,Commerce and Trade,Government Organization and Employees,1891691,1046847,0.0004334746002386,0.000783304532563,Economy,Government Structure
15,35,2011,74,Commerce and Trade,Patents,1891691,144164,3.911843953372935e-05,0.0005133042923337,Economy,Economy
15,12,2011,588,Commerce and Trade,Banks and Banking,1891691,1785224,0.0003108330060247,0.0003293704319457,Economy,Economy
20,5,2011,416,Education,Government Organization and Employees,1435536,1046847,0.0002897872292997,0.0003973837628612,Society,Government Structure
20,42,2011,986,Education,The Public Health and Welfare,1435536,7481334,0.0006868514617536,0.0001317946772594,Society,Society
21,42,2011,320,Food and Drugs,The Public Health and Welfare,662780,7481334,0.0004828148103443,4.277312040873994e-05,Society,Society
25,5,2011,344,Indians,Government Organization and Employees,790341,1046847,0.0004352551620123,0.0003286058039044,Society,Government Structure
25,42,2011,303,Indians,The Public Health and Welfare,790341,7481334,0.0003833788200283,4.050079838702563e-05,Society,Society
45,49,2011,390,Railroads,Transportation,272050,1113839,0.0014335600073515,0.0003501403703766,Economy,Economy
44,5,2011,128,Public Printing and Documents,Government Organization and Employees,142495,1046847,0.0008982771325309,0.0001222719270342,Government Structure,Government Structure
44,40,2011,82,Public Printing and Documents,"Public Buildings, Property, and Works",142495,195351,0.0005754587880276,0.0004197572574494,Government Structure,Economy
46,6,2011,93,Shipping,Domestic security,403586,213447,0.0002304341577755,0.0004357053507428,Economy,National Defense
16,5,2011,814,Conservation,Government Organization and Employees,2217638,1046847,0.0003670572023026,0.0007775730359832,Society,Government Structure
16,43,2011,348,Conservation,Public Lands,2217638,547847,0.0001569237179377,0.0006352138462015,Society,Economy
43,16,2011,199,Public Lands,Conservation,547847,2217638,0.0003632401017072,8.9735114567842e-05,Economy,Society
2,5,2012,444,The Congress,Government Organization and Employees,560169,1054530,0.0007926179420853,0.0004210406531819,Government Structure,Government Structure
2,40,2012,390,The Congress,"Public Buildings, Property, and Works",560169,195955,0.0006962184626425,0.001990252864178,Government Structure,Economy
3,5,2012,117,The President,Government Organization and Employees,67577,1054530,0.0017313583023809,0.000110949901852,Government Structure,Government Structure
10,5,2012,522,Armed Forces,Government Organization and Employees,2469942,1054530,0.0002113409950517,0.0004950072544166,National Defense,Government Structure
10,32,2012,123,Armed Forces,National Guard,2469942,51524,4.979874021333294e-05,0.0023872370157596,National Defense,National Defense
10,37,2012,396,Armed Forces,Pay and Allowances of the Uniformed Services,2469942,254788,0.0001603276514185,0.0015542333233904,National Defense,National Defense
10,38,2012,255,Armed Forces,Veterans Benefits,2469942,968366,0.0001032412906861,0.0002633301871399,National Defense,National Defense
32,10,2012,75,National Guard,Armed Forces,51524,2469942,0.0014556323266827,3.036508549593472e-05,National Defense,National Defense
37,10,2012,433,Pay and Allowances of the Uniformed Services,Armed Forces,254788,2469942,0.0016994520935051,0.0001753077602631,National Defense,National Defense
38,5,2012,271,Veterans Benefits,Government Organization and Employees,968366,1054530,0.0002798528655487,0.0002569865248025,National Defense,Government Structure
38,10,2012,339,Veterans Benefits,Armed Forces,968366,2469942,0.000350074248786,0.0001372501864416,National Defense,National Defense
11,28,2012,139,Bankruptcy,Judiciary and Judicial Procedure,332490,607108,0.0004180576859454,0.0002289543211422,Economy,Society
28,5,2012,457,Judiciary and Judicial Procedure,Government Organization and Employees,607108,1054530,0.000752749099007,0.0004333684200544,Society,Government Structure
28,11,2012,325,Judiciary and Judicial Procedure,Bankruptcy,607108,332490,0.0005353248515914,0.0009774730067069,Society,Economy
28,19,2012,124,Judiciary and Judicial Procedure,Customs Duties,607108,969418,0.0002042470202995,0.0001279117986255,Society,Economy
12,1,2012,87,Banks and Banking,General Provisions,1790510,14613,4.858950801726882e-05,0.0059536029562718,Economy,Government Structure
12,15,2012,499,Banks and Banking,Commerce and Trade,1790510,1917109,0.0002786915459841,0.0002602877561995,Economy,Economy
12,42,2012,631,Banks and Banking,The Public Health and Welfare,1790510,7539257,0.0003524135581482,8.369525007570375e-05,Economy,Society
15,5,2012,833,Commerce and Trade,Government Organization and Employees,1917109,1054530,0.0004345084186658,0.0007899253695959,Economy,Government Structure
15,12,2012,600,Commerce and Trade,Banks and Banking,1917109,1790510,0.0003129712499393,0.0003351000552915,Economy,Economy
15,35,2012,74,Commerce and Trade,Patents,1917109,140707,3.8599787492521294e-05,0.0005259155550185,Economy,Economy
42,1,2012,136,The Public Health and Welfare,General Provisions,7539257,14613,1.803891285308353e-05,0.0093067816327927,Society,Government Structure
42,2,2012,303,The Public Health and Welfare,The Congress,7539257,560169,4.018963672414934e-05,0.0005409081902068,Society,Government Structure
42,5,2012,1877,The Public Health and Welfare,Government Organization and Employees,7539257,1054530,0.0002489635251855,0.0017799398784292,Society,Government Structure
42,12,2012,493,The Public Health and Welfare,Banks and Banking,7539257,1790510,6.539105909242781e-05,0.0002753405454311,Society,Economy
42,26,2012,850,The Public Health and Welfare,Internal Revenue Code,7539257,3686669,0.0001127432053317,0.0002305604327375,Society,Economy
42,31,2012,603,The Public Health and Welfare,Money and Finance,7539257,476386,7.998135625301008e-05,0.0012657802706208,Society,Economy
42,40,2012,366,The Public Health and Welfare,"Public Buildings, Property, and Works",7539257,195955,4.8545897825210096e-05,0.0018677757648439,Society,Economy
42,6,2012,437,The Public Health and Welfare,Domestic security,7539257,216333,5.796327144704047e-05,0.002020033929174,Society,National Defense
42,7,2012,333,The Public Health and Welfare,Agriculture,7539257,1788822,4.416880867703542e-05,0.0001861560289397,Society,Society
42,15,2012,460,The Public Health and Welfare,Commerce and Trade,7539257,1917109,6.101396994425313e-05,0.0002399446249535,Society,Economy
42,20,2012,768,The Public Health and Welfare,Education,7539257,1440269,0.0001018668019938,0.0005332337223115,Society,Society
42,21,2012,269,The Public Health and Welfare,Food and Drugs,7539257,714232,3.567990851087846e-05,0.0003766283224498,Society,Society
42,25,2012,270,The Public Health and Welfare,Indians,7539257,792188,3.5812547575974664e-05,0.0003408281872484,Society,Society
42,29,2012,492,The Public Health and Welfare,Labor,7539257,726805,6.52584200273316e-05,0.0006769353540495,Society,Society
42,33,2012,210,The Public Health and Welfare,Navigation and Navigable Waters,7539257,696390,2.785420367020252e-05,0.0003015551630551,Society,Economy
42,45,2012,219,The Public Health and Welfare,Railroads,7539257,273468,2.9047955256068337e-05,0.0008008249594102,Society,Economy
13,42,2012,48,Census,The Public Health and Welfare,36878,7539257,0.0013015890232659,6.366675124617718e-06,Government Structure,Society
14,10,2012,173,Coast Guard,Armed Forces,139325,2469942,0.0012417010586757,7.004213054395609e-05,National Defense,National Defense
17,47,2012,53,Copyrights,Telecommunications,208998,352057,0.000253590943454,0.0001505438039862,Society,Economy
47,5,2012,113,Telecommunications,Government Organization and Employees,352057,1054530,0.0003209707518952,0.0001071567428143,Economy,Government Structure
47,17,2012,80,Telecommunications,Copyrights,352057,208998,0.0002272359305453,0.000382778782572,Economy,Society
18,39,2012,87,Crimes and Criminal Procedure,Postal Service,819193,113708,0.0001062020793634,0.0007651176698209,Society,Economy
39,5,2012,103,Postal Service,Government Organization and Employees,113708,1054530,0.0009058289654201,9.767384522014549e-05,Economy,Government Structure
22,3,2012,101,Foreign Relations and Intercourse,The President,1623859,67577,6.219751838059832e-05,0.0014945913550468,National Defense,Government Structure
22,5,2012,1042,Foreign Relations and Intercourse,Government Organization and Employees,1623859,1054530,0.0006416813282434,0.0009881179293144,National Defense,Government Structure
22,8,2012,154,Foreign Relations and Intercourse,Aliens and National and Citizenship,1623859,539737,9.48358201050707e-05,0.0002853241486131,National Defense,Society
22,50,2012,359,Foreign Relations and Intercourse,War and National Defense,1623859,578536,0.0002210783079072,0.0006205318251586,National Defense,National Defense
50,5,2012,411,War and National Defense,Government Organization and Employees,578536,1054530,0.0007104138722568,0.0003897470911211,National Defense,Government Structure
50,10,2012,475,War and National Defense,Armed Forces,578536,2469942,0.0008210379302238,0.0001923122081409,National Defense,National Defense
23,49,2012,226,Highways,Transportation,326919,1197928,0.0006913027385988,0.0001886590846862,Economy,Economy
49,14,2012,124,Transportation,Coast Guard,1197928,139325,0.0001035120641641,0.000890005383097,Economy,National Defense
49,23,2012,339,Transportation,Highways,1197928,326919,0.0002829886270293,0.0010369541078982,Economy,Economy
26,11,2012,200,Internal Revenue Code,Bankruptcy,3686669,332490,5.4249513585298816e-05,0.0006015218502812,Economy,Economy
26,29,2012,354,Internal Revenue Code,Labor,3686669,726805,9.60216390459789e-05,0.0004870632425478,Economy,Society
26,42,2012,719,Internal Revenue Code,The Public Health and Welfare,3686669,7539257,0.0001950270013391,9.536748780416956e-05,Economy,Society
29,26,2012,784,Labor,Internal Revenue Code,726805,3686669,0.0010786937349082,0.0002126580932543,Society,Economy
19,6,2012,276,Customs Duties,Domestic security,969418,216333,0.0002847069066181,0.0012758109026362,Economy,National Defense
31,5,2012,260,Money and Finance,Government Organization and Employees,476386,1054530,0.0005457759044136,0.0002465553374489,Economy,Government Structure
41,5,2012,78,Public Contracts,Government Organization and Employees,125018,1054530,0.0006239101569374,7.396660123467327e-05,Economy,Government Structure
7,5,2012,522,Agriculture,Government Organization and Employees,1788822,1054530,0.000291812153473,0.0004950072544166,Society,Government Structure
20,5,2012,417,Education,Government Organization and Employees,1440269,1054530,0.0002895292476613,0.0003954368296776,Society,Government Structure
20,42,2012,986,Education,The Public Health and Welfare,1440269,7539257,0.0006845943361969,0.0001307821181848,Society,Society
21,42,2012,351,Food and Drugs,The Public Health and Welfare,714232,7539257,0.000491436956059,4.655631184876706e-05,Society,Society
25,5,2012,344,Indians,Government Organization and Employees,792188,1054530,0.0004342403570869,0.00032621167724,Society,Government Structure
25,42,2012,303,Indians,The Public Health and Welfare,792188,7539257,0.0003824849656899,4.018963672414934e-05,Society,Society
45,49,2012,390,Railroads,Transportation,273468,1197928,0.0014261266400456,0.0003255621372903,Economy,Economy
44,5,2012,128,Public Printing and Documents,Government Organization and Employees,143119,1054530,0.0008943606369524,0.0001213810892056,Government Structure,Government Structure
44,40,2012,82,Public Printing and Documents,"Public Buildings, Property, and Works",143119,195955,0.0005729497830476,0.0004184634227246,Government Structure,Economy
46,6,2012,93,Shipping,Domestic security,407535,216333,0.0002282012587875,0.0004298928041491,Economy,National Defense
16,5,2012,814,Conservation,Government Organization and Employees,2220434,1054530,0.0003665949989956,0.0007719078641669,Society,Government Structure
16,43,2012,351,Conservation,Public Lands,2220434,548819,0.0001580772047266,0.000639555117443,Society,Economy
43,16,2012,199,Public Lands,Conservation,548819,2220434,0.0003625967759862,8.96221189190942e-05,Economy,Society
2,5,2013,440,The Congress,Government Organization and Employees,577784,1059694,0.0007615302604433,0.0004152142033454,Government Structure,Government Structure
2,40,2013,386,The Congress,"Public Buildings, Property, and Works",577784,196251,0.0006680697284798,0.0019668689586295,Government Structure,Economy
3,5,2013,119,The President,Government Organization and Employees,67897,1059694,0.0017526547564693,0.000112296568632,Government Structure,Government Structure
10,5,2013,532,Armed Forces,Government Organization and Employees,2519989,1059694,0.0002111120326318,0.0005020317185904,National Defense,Government Structure
